1083433930 16171 3952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083434269 16171 3963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083440977 16225 3963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083441909 16242 3963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083441954 16243 3963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083447523 16243 3965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083447680 16243 3965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083447840 16243 3967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083451021 16243 3967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083451508 16693 3967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083452005 16693 3980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083453077 16695 3980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083453366 16695 3994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083457683 16695 3995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083532824 16695 4005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083537077 16735 4005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083582897 16735 4006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083600670 16746 4006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083611254 16775 4006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083611386 16783 4006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083619795 16783 4007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083619832 16783 4008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083620221 16785 4008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083668338 16785 4009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083668440 16785 4014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083670839 16785 4017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083673429 16785 4079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083673686 16785 4082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083673893 16785 4087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083674697 16785 4153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083674967 16785 4160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083676194 16785 4221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083676309 16785 4223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083676436 16785 4224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083676573 16785 4224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083677368 16785 4258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083677401 16785 4732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083678853 16785 4789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083678901 16785 4849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083681042 16785 4879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083682165 16785 4892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083683007 16785 4899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083683461 16785 4924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083683652 16785 4935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083683994 16785 4942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083684022 16785 4952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083684468 16785 4973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083685131 16785 4997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083686735 16785 5058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083687208 16824 5058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083687758 16909 5058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083687800 16909 5063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083687944 16917 5063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083693186 16918 5063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083695402 16921 5063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083696325 17060 5063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083703882 17085 5063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083710238 17085 5067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083753541 17085 5068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083754533 17085 5070 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083758274 17087 5070 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083759376 17087 5084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083761629 17091 5084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083762434 17091 5084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083763083 17091 5095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083781718 17106 5095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083785165 17154 5095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083785559 17155 5095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083786535 17155 5095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083787249 17163 5095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083840193 17163 5161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083840642 17163 5162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083842225 17163 5162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083873043 17476 5162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083886984 17476 5252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083918051 17509 5252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1083922969 17551 5252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1084059849 17551 5253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1084059920 17618 5253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1084127298 17832 5253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1084128584 17843 5253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1084129461 17844 5253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1084129644 17846 5253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1084137865 17846 5253 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0 0
1084140035 17848 5253 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0 0
1084178808 17957 5253 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0 0
1084196787 17957 5293 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0 0
1084437221 17957 5298 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0 0
1084437263 17957 5299 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0 0
1084437855 17957 5299 0 0 0 0 0 0 0 0 0 0 0 96 0 0 0 0 0 0
1084630451 17957 5299 0 0 0 0 0 0 0 0 0 0 0 107 0 0 0 0 0 0
1084632918 17957 5299 0 0 0 0 0 0 0 0 0 0 0 294 0 0 0 0 0 0
1084633036 17957 5299 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1084741854 17959 5299 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1084742088 17959 5308 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1084816324 17970 5308 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1084817679 17972 5308 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1084897764 17973 5308 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086011597 17975 5308 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086017081 17975 5309 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086019329 17975 5310 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086022346 17975 5364 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086023274 17975 5376 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086028301 17977 5376 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086028625 17986 5376 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086037030 17986 5401 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086038402 17991 5401 0 0 0 0 0 0 0 0 0 0 0 296 0 0 0 0 0 0
1086039076 17991 5401 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086039212 17991 5414 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086039831 17991 5431 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086040350 17991 5433 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086042275 17991 5520 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086042651 17991 5526 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086043481 17991 5551 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086043946 17991 5554 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086045149 17991 5566 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086267499 17991 5567 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1086863283 17994 5567 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1087055374 17997 5567 0 0 0 0 0 0 0 0 0 0 0 296 0 3 0 0 0 0
1087059103 17997 5567 0 0 0 0 0 0 0 0 0 0 0 300 0 3 0 0 0 0
1087062741 17997 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088030897 18019 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088037835 18020 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088072286 18022 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088101724 18033 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088102738 18038 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088121971 18043 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088322218 18044 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088424376 18045 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088425456 18151 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088442020 18174 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088448097 18174 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088448225 18188 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088448554 18189 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088452730 18218 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088453135 18219 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088492922 18225 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088493859 18243 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088493885 18273 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088494994 18307 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088509874 18340 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088586452 18341 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088605207 18351 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088605328 18352 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088697979 18353 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088717884 18355 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088786276 18366 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088795789 18368 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088810202 18372 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1088952912 18373 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089040181 18377 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089040896 18386 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089047148 18397 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089051781 18397 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089055150 18398 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089134933 18403 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089135003 18403 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089158741 18406 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089197903 18410 5567 0 0 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089217351 18410 5567 0 102 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089218646 18410 5567 0 103 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089220649 18410 5567 0 104 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089295319 18410 5567 0 105 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089295549 18410 5567 0 111 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089295767 18412 5567 0 111 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089311436 18417 5567 0 111 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089335129 18421 5567 0 111 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089492780 18422 5567 0 111 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089495305 18422 5567 0 204 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089499591 18424 5567 0 204 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089501016 18424 5567 0 206 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089501230 18424 5567 0 208 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089501384 18424 5567 0 208 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089543085 18426 5567 0 208 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089551624 18889 5567 0 208 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089587970 18889 5567 0 212 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089629710 18890 5567 0 212 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089671421 18931 5567 0 212 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089673544 18973 5567 0 212 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089675138 18992 5567 0 212 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089676647 18992 5567 0 246 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089676693 18992 5567 0 278 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089685248 18992 5567 0 284 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089710385 19040 5567 0 284 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089719937 19040 5567 0 321 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089757521 19040 5567 0 347 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089760856 19052 5567 0 347 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089761007 19055 5567 0 347 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089807035 19055 5567 0 372 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089807093 19055 5567 0 373 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089807782 19055 5567 0 373 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089808157 19055 5567 0 384 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089808726 19055 5567 0 385 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089808866 19055 5567 0 388 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089811629 19059 5567 0 388 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089812497 19059 5567 0 389 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089816858 19059 5567 0 392 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089817740 19073 5567 0 392 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089831869 19157 5567 0 392 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089835330 19159 5567 0 392 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089838675 19205 5567 0 392 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089840571 19225 5567 0 392 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089840789 19225 5567 0 392 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089841026 19228 5567 0 392 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089845719 19228 5567 0 393 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089849059 19237 5567 0 393 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089849336 19237 5567 0 406 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089876729 19237 5567 0 407 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089876933 19237 5567 0 477 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089913121 19237 5567 0 585 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089913535 19237 5567 0 597 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089915872 19237 5567 0 600 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089916247 19237 5567 0 603 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089916777 19237 5567 0 604 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089917390 20093 5567 0 604 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089917432 20093 5567 0 605 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089918358 20099 5567 0 605 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089919669 21261 5567 0 605 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089930504 21261 5567 0 609 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089931878 21261 5567 0 610 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089931998 21261 5567 0 611 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089932052 21261 5567 0 614 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089941724 21261 5567 0 686 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1089998246 21261 5567 0 686 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090025330 21261 5567 0 713 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090027503 21261 5567 0 721 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090028315 21261 5567 0 756 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090060766 21261 5567 0 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090069916 21268 5567 0 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090071104 21275 5567 0 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090080620 21283 5567 0 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090101362 21376 5567 0 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090102912 21376 5567 1 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090103807 21376 5567 2 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090104540 21376 5567 483 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090106659 21376 5567 491 801 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090112951 21376 5567 491 806 0 0 0 0 0 0 0 0 0 301 0 3 0 0 0 0
1090113742 21376 5567 491 806 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090113944 21376 5567 492 806 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090116196 21377 5567 492 806 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090149446 21377 5567 492 811 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090159656 21377 5567 493 811 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090160660 21377 5567 493 1308 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090162127 21377 5567 504 1308 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090162317 21377 5567 504 1312 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090163448 21377 5567 504 1313 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090164209 21377 5567 504 1317 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090164755 21385 5567 504 1317 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090195096 21385 5567 504 1476 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090195483 21385 5567 504 1476 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090195971 21385 5567 504 1482 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090196144 21385 5567 504 1486 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090236056 21385 5567 504 1509 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090236582 21385 5567 504 1511 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090236946 21385 5567 504 1517 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090241340 21385 5567 504 1523 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090247122 21385 5567 504 1535 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090249973 21385 5567 504 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090262245 22750 5567 504 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090264791 22750 5567 504 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090264967 22750 5568 504 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090265701 22750 5577 504 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090266518 22750 5602 504 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090267435 22750 5610 504 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090268604 22750 6623 504 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090270648 22750 6623 509 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090271305 22750 6624 509 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090271774 22750 6625 509 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
1090272160 22750 6680 509 1563 0 0 0 0 0 0 0 0 3 301 0 3 0 0 0 0
